LOC100133461 2.14644779410246
DDX50 2.14478380526664
GYPE 2.13024040521759
YIF1B 2.12845625189201
LRRC37A4P 2.12583720727738
ACVR1B 2.12366089729497
VWC2 2.12081233744218
LINC01213 2.11818183586956
LOC101929234 2.11438438506798
BCRP3 2.11011029675141
C19orf33 2.10737677075678
BDKRB2 2.10399767674598
ENPP5 2.10217504744227
EYA2 2.09929976687801
KRTAP4-2 2.09806786414035
SAMSN1 2.09010180451548
LOC102524628 2.08767164203959
BIN3 2.08478489795816
CHST11 2.07932371800437
POM121L10P 2.07825111542254
RPTN 2.07454866774784
C20orf26 2.05749093616065
LOC101928804 2.05581847727614
LINC00525 2.05508818063283
STOX1 2.04833712513898
MIR4687 2.04785197200933
GYPB 2.0473431438434
FLJ37505 2.04035769277988
MAP3K14 2.03805711685861
SFTPD 2.03192819131075
KRTAP4-3 2.02478884155615
KLK7 2.01834898403337
RSU1 2.01458699958459
AP3S1 2.01390037494487
TNFRSF10A 2.00270537765153
PDPR 1.99705679312367
CNOT4 1.99610883376309
LOC101927356 1.99280717644296
HRNR 1.9900394685294
D2HGDH 1.9897424570017
SYNPR-AS1 1.98577357061077
MIR3922 1.98514357995549
HSD17B12 1.98451450184555
KISS1 1.98104997849903
RPL9 1.97897617796841
PAPPA2 1.9759661020991
CHRNB4 1.97559643731703
PRDX6 1.97183558057553
KBTBD8 1.96851074429025
GTF3C4 1.95900230757651
RNF24 1.95526430254949
LOC100287632 1.95377806277836
HLA-DPA1 1.95097590208495
MRPS23 1.95058813912892
KIR3DL2 1.9467678511595
RAB12 1.9466910188759
TIMM8A 1.94081538236863
PDCD1 1.94043658209873
HLA-DPB1 1.93122063699044
TTC24 1.93062794569149
SASH3 1.93036889737966
KRT31 1.92811799269387
MPLKIP 1.92752951769611
INO80D 1.92434356640207
LOC100505782 1.91883278528653
CTRB1 1.91764554866903
C19orf53 1.91474510889612
PHOX2B 1.91250252759574
CMA1 1.91016551129137
LOC102724849 1.9090017022468
MIR5004 1.9038202152852
MRI1 1.90229161941837
DOK2 1.89945714998754
MGC12916 1.89894064509188
GTPBP8 1.89650415589023
CD44 1.89619627904404
LINC00210 1.8955128886876
KRTAP29-1 1.89517159634634
AQPEP 1.89486466238743
LIAS 1.8897470826466
CLIP1-AS1 1.88941028970075
NHEJ1 1.87939316894323
MIR4643 1.87893283253227
KRTAP4-4 1.87765303374492
ATP1A4 1.87539797210666
DRP2 1.8747465139752
KAT7 1.87471396670634
LOC339975 1.87373868113612
CATSPERG 1.87312213116473
CDK13 1.87247407541231
BTF3P11 1.87202101108309
KRTAP16-1 1.86973057619463
RHOG 1.86940894803663
LOC100506023 1.86908755789253
CEACAM20 1.86822099063081
KRT33B 1.86818892872966
LOC389641 1.8679645616725
CCR2 1.86777233926663
LOC727896 1.86119223478229
TULP4 1.86024681430465
CTRB2 1.85748539500063
BARX2 1.85545692572721
TCL1A 1.85430647609578
CLEC18C 1.85418228550817
ZBTB9 1.85207646101939
FRMPD1 1.85139734519391
KRTAP17-1 1.85050376653426
BVES 1.84847693243506
ASB9 1.84348113525297
ARGFXP2 1.84212032561085
MAP3K14-AS1 1.83878178030898
ZNF180 1.83674915048737
LINC01265 1.83624247601804
KLB 1.83603401704512
NPFFR1 1.83529033646012
KRT37 1.83493382161024
C7orf69 1.8340734503909
CCR5 1.8221461914777
PGAP2 1.82177148906423
CHRNA3 1.82108057896453
CLDN10-AS1 1.81869961973318
SPATA32 1.81650238944065
SLC23A3 1.81567773442284
TNFRSF10D 1.81403310723216
KRT34 1.81205647093747
SPACA1 1.81090289092858
STK24 1.80581879120615
HSPA1A 1.80529144842488
KRT38 1.80410034759077
MLN 1.80360271556266
LINC00507 1.80351983229985
ZNF503-AS1 1.79436264052057
TOB1-AS1 1.7929314184859
TCTN2 1.79142429105243
CEACAM22P 1.78680110827639
NIPAL2 1.78489141894691
ZNF589 1.78457395220623
CHRM3 1.78407177066008
INSM1 1.78399253189169
LINC00636 1.78159580075028
TFAP4 1.78093966755114
TNK2 1.77850751794848
TRMT10C 1.77538925302166
CYS1 1.77193344734203
HSPA1L 1.7706509798323
IRF4 1.76970438608295
SENP7 1.76807188992591
GUCD1 1.76644550728548
C3orf17 1.76487573598054
SYNGAP1 1.7641938953979
CCDC130 1.76313537768261
FLG 1.75845351940345
LOC100506281 1.75783141002633
ACADSB 1.75485762734704
DNAH9 1.75419132321251
KBTBD11 1.74938485300937
FAM172BP 1.7450171211041
TOB1 1.7433063020018
LOC100131315 1.74306588210976
SLC9C2 1.74241741241862
CHMP7 1.74117122940602
LOC101927021 1.74078850677107
LOC100270746 1.74019117704537
NINJ1 1.73525299164647
MIR103A2 1.73494621149599
MIR103B2 1.73494621149599
LINC00692 1.73402716913917
RHBDD2 1.73264050917214
CNPPD1 1.73044035996118
SCARF2 1.73030030261563
VARS 1.72836746251288
MIR4316 1.72648945445954
EMR2 1.72593456364909
FLG-AS1 1.72508049359625
KRT33A 1.72323957744222
KRTAP4-5 1.72161227479072
SH2D5 1.71556926615548
FAM134A 1.71433019403993
HSPA1B 1.71430769814591
LRRC17 1.71329658706573
C6orf48 1.71170605021378
HLA-DPB2 1.71137076533501
BBS2 1.70943120101552
AMOTL2 1.70907544061725
MAPK8 1.70891988703647
MIER3 1.70750026031442
HAPLN2 1.70683640435834
C9 1.70540152154629
FLG2 1.70362004622861
SNORD48 1.7033128762276
FAF1 1.70287443847202
SNORD52 1.70239266761776
ARHGAP22 1.70204262418989
APLN 1.69979594874753
PCDH9-AS3 1.69888315412437
NEU1 1.69873120803394
LOC102546299 1.69585428723621
HSBP1 1.69572494952287
FAM49B 1.69387532926347
ADAMTS6 1.6936178678498
TRABD2A 1.69064667708122
LOC101928539 1.68778031672603
NOM1 1.68668126450141
MTMR2 1.68350546077769
SIGLECL1 1.67987449402636
KRT40 1.67598520196371
BCAR1 1.67442276805958
SLC44A4 1.67192634548684
LSM2 1.67113132614707
C18orf64 1.66987043751248
KRTAP3-2 1.66901836229918
LEMD2 1.66877521897927
RYK 1.66723846439019
FUNDC2P2 1.66478288354257
KRTAP3-3 1.66278041558182
TBL1X 1.66068771422874
BBS12 1.65947656921009
ACTC1 1.65910001614129
FAM184A 1.65874358256874
SRCIN1 1.65736022620556
KIF2A 1.65682782127106
SIGLEC17P 1.65507746414616
GSPT2 1.64951938620447
ASF1A 1.64853224289024
DAB2 1.64849357707096
CAMP 1.64604532062829
RTP5 1.64317134480354
TMEM74B 1.64261789670389
MIR548T 1.64214135169821
ZFAND2A 1.64071484610653
UAP1 1.63819664107431
MIR6801 1.63763063749895
SNORD101 1.63719720043259
AIFM3 1.63663249705651
LOC101928891 1.63509271044197
NME6 1.63496151780429
IQGAP3 1.63428743810751
KRT32 1.63290510687634
MYO1H 1.63130412236177
LAMA1 1.63085838730872
PCDH9-AS4 1.63024624762797
DDOST 1.63004239265395
RPS12 1.62909849513223
GTF2H3 1.62909849513223
LOC101927728 1.62683044109628
RERG 1.62552661093602
LRRC20 1.62497687101211
CAT 1.62344129099416
CETN4P 1.62278484373694
LOC101928020 1.62183839044509
HIVEP3 1.6208939952643
CCAR2 1.61998785555588
KRTAP4-6 1.61899328070342
KRTAP3-1 1.61553905617551
RBM38 1.61523453323237
CUBN 1.61482287118157
FGA 1.61278819968627
LIN28B 1.61262797298019
MIR548B 1.61102894878092
ATXN7L1 1.61065668874792
CLIP1 1.60695153358322
PDXDC2P 1.60623181984126
SMG1P7 1.60432421473006
MIR6827 1.60122694539114
LOC102724163 1.60030897629463
EHMT2 1.59984207660955
MT4 1.59963472665006
KANSL1L 1.59937567833823
CUTA 1.59885804480627
MCM9 1.59885804480627
OSMR 1.59782462496849
BANK1 1.59658775839547
TRPA1 1.59451703701373
LOC100507501 1.59301723509904
HS3ST3B1 1.58959397293164
CGNL1 1.58849814186078
KLHL22 1.5867505432125
HIST1H2BJ 1.58594632496905
POP4 1.58484295091318
KLK8 1.58409225444318
LINC00240 1.58382565254291
LINC01266 1.58344269880852
ARID1B 1.58317649523315
TMEM66 1.5810692722715
LZTR1 1.58095342289584
ZFAND2B 1.57467776171875
NPTX1 1.57300104124346
CISD1 1.57058689270752
C1QL1 1.5703123039046
LINC00326 1.56918346981568
VWA7 1.56834680265342
KRT35 1.5677524617314
PPA1 1.56735133998689
GREM1 1.56623016607513
LOC101927835 1.56618218038569
LOC100507175 1.56511187913268
SAPCD1 1.56463349338734
SPACA7 1.5642193182274
SNORD100 1.56415563401556
SNORA33 1.56415563401556
LOC100505835 1.56404420911076
LOC100506710 1.56345572333723
NELFCD 1.56044626705686
C10orf113 1.55975230419843
GYPA 1.55950022874659
THAP7 1.55836769631569
ZSWIM4 1.55667441604626
ACADL 1.55448920343327
PPWD1 1.55397571497651
KLF11 1.55205165181457
FEZ2 1.54955073113734
PHF1 1.54829030172865
LOC101928731 1.54590246435329
MIR6769A 1.5448809353216
CCDC63 1.5443330448176
BCAN 1.54325450465206
WDR25 1.54290569199615
CTSZ 1.54106013810967
THAP7-AS1 1.54044166754587
COX10 1.53883174661262
PI16 1.53782669529321
SLC38A4 1.53740736199075
LOC101928138 1.53426034079614
LINC00635 1.53408204678806
SNCAIP 1.53302863567716
KIF18B 1.53261390744765
OXGR1 1.53126876936465
CDRT15 1.53094419556139
KRTAP1-5 1.52838562239683
C9orf89 1.52736054811935
DNAH6 1.52721430624778
KRTAP1-4 1.52450314545
KLK10 1.52418358696868
LOC100132891 1.52176548418482
HIST1H2AG 1.52170773033894
MIR4730 1.52139022139877
KRTAP1-3 1.52108736107069
IRG1 1.5206262653598
ATOH7 1.5201368869769
LOC101928201 1.52003620102175
MAN2B2 1.51983489911288
POP1 1.51966242885272
ABCB6 1.51535855511759
CENPK 1.51476139122452
LOC643623 1.51461933028906
ABHD17A 1.51399481363776
MNX1 1.51274846806519
CCL24 1.51140698414898
GPER1 1.50952180267979
IP6K3 1.50630499901121
TP53AIP1 1.50480268163454
XPO7 1.5042614527609
LOC101928517 1.50417824661409
MIR4468 1.50130357814245
TRAPPC13 1.50126225546221
RRS1-AS1 1.50075293209188
ERO1LB 1.50057412234527
ASB11 1.50042287927151
NEU3 1.50013428867091
KRT36 1.49981843313093
PCDH9 1.4982836283664
COL6A5 1.49755922317112
MYPN 1.4973817232625
ZNHIT6 1.49704058105064
SAMD5 1.49678149206997
TUBA3FP 1.49631824457868
LOC100506083 1.49315686366065
C15orf41 1.49114720533451
MIR6090 1.49024655561801
LOC100506258 1.48533273319451
LINC00330 1.48530617896143
SDC2 1.48390112294765
CLN5 1.48349106797348
TMSB10 1.48232914601057
PSMF1 1.48231596019903
LOC100506470 1.48210504164243
HECTD4 1.4811703243889
LOC100129175 1.47773839115461
GRASP 1.47551300365626
CLDN10 1.47467007825619
MIR6783 1.47441104539518
GOSR2 1.47301493144
PRPS1 1.46985154900707
FHOD3 1.46855940474978
TAF7 1.46812528898527
YPEL2 1.46495918674884
RRS1 1.46474386655858
C21orf54 1.46451599677331
LMBR1 1.46423765152688
MSH5 1.46302513742641
MSH5-SAPCD1 1.46165252016122
TNFSF4 1.46005868504523
MNX1-AS1 1.45833340675282
BDKRB1 1.45808393408495
KLRC4 1.45793431924172
DIMT1 1.45769753443432
PPP2R1A 1.45707503270532
RALGAPA2 1.45650311810068
MIR4443 1.45610570819531
C6orf89 1.45419824284072
KLK9 1.45232372944531
ADHFE1 1.44912374715715
CCR3 1.44748995913896
SUGP2 1.44629897845004
JAKMIP3 1.44627470669673
PTPN21 1.44589866787876
RPE 1.44315497014042
WDR17 1.44210799843962
MTRNR2L10 1.44117147518299
ZBTB12 1.44105155402196
TNXA 1.44033272161194
MIR3131 1.4389224793407
JAK2 1.43868390842616
LOC100128288 1.43858851674341
ENDOV 1.43693442223973
LINC00094 1.43591417140329
PTPRD 1.43536943811031
SCAPER 1.43488449018062
GUSBP2 1.43362143914119
TRIM23 1.43358607937984
FCAR 1.43310311762135
IHH 1.43135247264925
IMPACT 1.43100084565092
SNORD104 1.4308485623208
SNORA76C 1.4308485623208
SEPT9 1.43050904565122
PRDM13 1.42999442323821
DDX19B 1.42973734052919
OR7C1 1.42789547686012
CRKL 1.42767451215852
RNU6-83P 1.42626994754643
ZNF74 1.42595715124051
EIF2B1 1.4247544069861
TTC36 1.42463893384479
PCDH19 1.42453503426198
ANXA5 1.42392368484187
INPP4A 1.42240480902268
LOC102723426 1.42196853981204
COLEC11 1.42195706495949
AKR1D1 1.42054796517879
TDRP 1.42011355634257
LOC644936 1.41865347318538
CYP21A1P 1.41812995252011
ARHGAP23 1.41500201235256
C1orf162 1.41484394749492
PAH 1.41380666430146
DPM2 1.41359275108617
C8orf58 1.41274938414344
MIR8082 1.4091581652184
LINC00926 1.40733479724812
CCDC108 1.40726823360604
PAGE5 1.40559639901499
HIST1H2AL 1.40530918181651
ADAMTS1 1.40388694508436
GEM 1.39861368735495
TPGS2 1.39788572525444
UQCC2 1.39787486938508
NFKB1 1.39573073568402
SLC25A2 1.3954175827688
KCTD12 1.39528806827238
LOC101927045 1.39287752701065
LOC101927829 1.39150605833375
SLC18B1 1.39017090042489
FN1 1.39013890701945
DDAH2 1.39010691597072
AHCTF1P1 1.38948888509992
AARS 1.38881857070556
RHOT1 1.38792642452893
LINC00870 1.38717377515361
SUGCT 1.38699375671294
FLJ38122 1.38595745577744
ZNF229 1.38519766448422
KRTAP1-1 1.38419719176996
HIST1H4I 1.38284233430506
ALLC 1.38146033001425
DLL1 1.38049970902934
MIR4439 1.37852251791215
ALDH2 1.37846022667827
LOC100506804 1.3775994466752
TEX2 1.37690584247816
ADAT3 1.37682309804829
LOC154449 1.37632696226043
HIST1H3I 1.37556319497244
C6orf25 1.37478018096239
SDR39U1 1.37478018096239
TMEM25 1.37474930145902
HIST1H1B 1.37459493686778
KLK11 1.37392665693231
MIR375 1.37226555926169
KLK12 1.3716519466481
AGTR1 1.37119230546814
HEY2 1.36976541376973
PIGT 1.36965349924576
LINC00487 1.3664002659321
ODF4 1.36234018844626
SHISA6 1.36156066482045
SCAMP4 1.36156066482045
ATG9A 1.36135103191663
CLIC1 1.36086228162991
ADRBK1 1.36030438255595
RNASEH1-AS1 1.36019487940245
HIST1H4L 1.35997595589113
GALNT2 1.3584168337991
NCOA7 1.35628090636046
CASQ1 1.35617241287665
CLPTM1 1.3561231066151
LINC00359 1.35576826668368
LOC101929196 1.35402784157078
TSPAN2 1.35181569423542
STIM1 1.35162047060456
TUBB1 1.34829565610274
OR2B2 1.34550579787486
COL4A4 1.34435262440887
UBA7 1.34353764186547
RRM2 1.34321207658984
TFF2 1.34311636852548
PEBP4 1.34302068154822
ROMO1 1.3429441471429
IL1A 1.34272418582699
NRM 1.34235146236693
CLEC18A 1.34223684255051
MIR5193 1.34172142739973
PCNP 1.34101610974968
STK3 1.34077808538639
OTOP2 1.34073049616425
MTCH1 1.340597274078
GFAP 1.34048311623578
EXOSC6 1.34035947909308
LINC00485 1.3402168645745
MIR4442 1.33987478068344
CELF4 1.33949500322764
UBR2 1.33942857630388
HIST1H2BO 1.33936215953881
LOC286359 1.33885961906375
HIST1H2BK 1.33848072791284
RRH 1.33826301508728
HIST1H2AH 1.33674207358856
MIR3143 1.33674207358856
TAC4 1.33657236101043
FUZ 1.33573419985232
CYBRD1 1.33543323346335
CLCN1 1.33460664972029
SERTAD4-AS1 1.33413769979684
RTN4 1.33347265975111
HID1 1.33347265975111
LY6G6C 1.33254704711005
RPS7 1.33171661127624
MIR1231 1.3315861253377
KRTAP2-1 1.3315861253377
LINC01016 1.33127870637136
ACAP2 1.33111111497311
MIR6812 1.33097150486018
MAP2K4 1.33087845637846
AKAP12 1.32989336618718
EFR3A 1.32986551876439
TNS4 1.32968919320705
SGTB 1.32700675582101
KCNH2 1.32677628506028
ZMIZ2 1.32533171780943
CYP7A1 1.32531334663845
STX8 1.32371802226706
FBXL13 1.32318754709474
KIF17 1.32307787446252
CDHR4 1.32247516954629
ACVRL1 1.32175484807296
ZNF836 1.32139058344107
SYT9 1.32099933942015
PCDH9-AS2 1.31974609446819
FGG 1.31877685860483
ERP29 1.31822527013221
FGB 1.3169980153928
REXO1 1.31656569334438
CCDC182 1.31622374333889
TBR1 1.31573827707109
FAM212A 1.31558555734107
TACR1 1.31353354984353
KRBA2 1.31344416308943
P2RX6 1.31153568289127
LOC90246 1.30906890063884
FLJ45513 1.30857368584741
PSMD9 1.30826446310965
KPNA3 1.30805255183871
PBLD 1.30773487868271
XGY2 1.30614120029907
FILIP1 1.30607089624875
DPYSL4 1.30314581245555
LOC730183 1.30294510772743
N6AMT2 1.30170802405551
RFWD3 1.30149928716749
MIR3182 1.30149928716749
HIST1H2AM 1.30113423884932
KLF16 1.30072609587917
C20orf202 1.29897630323477
HIST1H3J 1.29866519783199
CCDC83 1.29787116171312
MIR1972-1 1.29786253885656
MIR1972-2 1.29786253885656
NCMAP 1.29757808059397
SENP5 1.29649367781266
SERTM1 1.2964678916718
LY6G6E 1.2964249181724
DNAAF3 1.29462386023351
LOC101927243 1.2940080700853
LY6G6D 1.29322249561312
HACE1 1.29202977603995
OTOP3 1.29068762952441
SPZ1 1.28976413014645
KRTAP2-2 1.28953567656344
KHNYN 1.28933270754984
BTK 1.28889326650013
DDX19A 1.28832771836358
NUDT11 1.28814217649063
SPCS2 1.28808315705969
RNASEH1 1.28635827817986
ALG14 1.28587989243451
UBXN2B 1.28538527561161
MIR5194 1.28525123927494
MIR140 1.28486611507783
BEND2 1.28458167740494
ENPP1 1.28449805470672
TDRD12 1.28433085759901
TNNI3 1.28426399677494
FA2H 1.28387139717617
HIST1H1C 1.28323730526046
FCGBP 1.28320395763356
KIAA1279 1.28293726876062
ZPBP 1.28225462509308
KRT13 1.28203008679498
UBE3A 1.28193864150113
HIST1H4C 1.28133226468379
SPATA7 1.27939422327388
SPINK8 1.27907205553593
BTBD11 1.27870887092475
LOC101927394 1.27836247779917
PDLIM2 1.27829652946931
RGS9BP 1.27823059115229
CCDC180 1.27809050546052
PKD1L1 1.27738252832632
PPP1R18 1.27706184890068
CCZ1 1.27628169617397
KC6 1.27574051917945
UPK3BL 1.27518364731311
SNORA20 1.2744068582335
USH1G 1.27354176201251
C18orf21 1.27282487575854
FAM213A 1.27245874297144
NUDT19 1.27207666688197
HFE 1.27198729333877
RPL26 1.27196292192778
REN 1.27179236033446
C14orf132 1.27119186711185
LOC100288123 1.27102160800892
MIR7156 1.26967001350241
SOX13 1.26875784178474
ANKZF1 1.26784758193479
HIST1H1T 1.26520017041115
NFS1 1.26476848995846
UNC80 1.26452885276102
AQR 1.264369168058
LY6G6F 1.26267215844798
C15orf53 1.26243367487087
MIR4648 1.260910473256
NPFFR2 1.25923478767248
DDX21 1.25918745656313
PMS2 1.25883263756926
SYCP1 1.25856474423207
TP63 1.25847023308261
IL37 1.25844660850857
PHF20 1.25827340088867
MIR4296 1.2576755782476
DDX55 1.25735341006126
CDC25A 1.25715708327256
CCNA1 1.25627079170583
CDKN2C 1.25545668501253
EMILIN2 1.25430857329659
TXK 1.25395771644806
SFTA2 1.25333466995729
SIAH2 1.25195934790982
FAM131B 1.2513933908131
MIR4472-2 1.25129268125307
LOC100499484-C9ORF174 1.25037188514594
KRTAP2-3 1.24999330052277
ZCCHC8 1.24962276182859
PANK2 1.24956103610398
ATP6V0A2 1.24940676016342
KIFC1 1.24907525235481
PPP3CA 1.24885952276101
TSC22D3 1.24846686185446
RBM15 1.24781321491145
KRTAP2-4 1.24702246470163
PSMD8 1.24679241959319
TTC16 1.24627143470634
C2 1.24609536058007
ZNF70 1.24581226060034
MIR6799 1.24436140382388
TMEM30A 1.24342474287964
LOC402779 1.24262674948693
EXOC3L4 1.24085362163106
PSORS1C2 1.24042280013943
UHMK1 1.24006033428288
ITPR3 1.2386661534843
VPREB3 1.23851569896723
PAGE3 1.23798951824423
SCAND1 1.23622770250218
HMGB4 1.23601078152773
XPO1 1.23580144334444
FBXO27 1.23545028093553
DMRTA2 1.23537560214902
MIR5095 1.23498001882415
ADRA1D 1.23460715702552
PMEPA1 1.23354253588344
NAV1 1.23291837863668
PTPN12 1.23191714427686
CTB-118N6.3 1.23173198354845
XPO4 1.2300764564774
LINC00691 1.22995844568033
LINC00840 1.22950882346459
ASTN1 1.22896400424924
CDSN 1.22876538891829
TDRD7 1.22858156678809
IFT46 1.22830965274463
LRIT3 1.22806727836466
DPF1 1.22745826735906
LOC101927881 1.22743627089694
C6orf15 1.22729698583593
PPY2 1.22647684358819
MANBA 1.22601619328766
CCR1 1.22599426974179
IP6K1 1.22552683088126
GSDMC 1.22505260269501
FAM102A 1.22466630721946
CXorf31 1.22414935492714
FAM129B 1.22356760980805
VARS2 1.22345135423676
SLC7A4 1.22309551501658
RGMA 1.22306647978462
NAA25 1.22214561895424
MIR1243 1.22116888734787
KRT72 1.22010061823921
ZNF333 1.21994204557547
CDRT7 1.21915724304541
LOC102723641 1.21741272575863
LFNG 1.217290943208
FGFR2 1.21626074084049
ARMC10 1.21611785026
DEFB128 1.21529714052971
ACAT2 1.21483394624639
SCARNA13 1.21459897500761
NHLH1 1.21345441976487
GNLY 1.21342602197617
TSN 1.2131350516528
LOC150381 1.21312795725044
RAD51AP2 1.21278047342414
RPS10 1.2096796433504
NFE2L3 1.20937007123426
SNHG10 1.20929271267232
HOMER3 1.208554982738
GMPPB 1.2084426766958
SPATA31C2 1.20818308015126
KMT2A 1.2080147761355
QSER1 1.20758029240671
GLB1L 1.20702030975946
EYA1 1.2067895271049
RELB 1.20667068691466
FAM104B 1.20507300105043
SPG20 1.20448146606283
MAGED1 1.20407134439764
PTPN11 1.20386990105094
LINC00348 1.2034950484467
MGRN1 1.2026978278163
HIST1H3C 1.20250394325667
CDKN2AIP 1.20208185134845
MT3 1.20183985255428
LOC100499484 1.20096977173283
ACAD10 1.20025980781485
MS4A7 1.20014962623131
MIR548F2 1.19999817218203
CNN3 1.19991558313892
RASGRP1 1.19962664510865
C22orf15 1.19961289094856
HIST1H2BC 1.19952349952405
HIST1H2AC 1.19952349952405
ASB3 1.19917985772586
MDC1 1.19909742413894
ZNF576 1.19887767770507
SRL 1.19835622511505
TOR2A 1.19666581528091
CHCHD10 1.19660434546666
XRRA1 1.19562882397403
SCG5 1.1954176359772
CKAP2L 1.19535634256352
PRDX4 1.19524739784954
EPHA1-AS1 1.19444477347875
TRAIP 1.19397612864692
BVES-AS1 1.19350798898213
DBNDD2 1.19325038825168
LAMB1 1.1931351952691
PIP5KL1 1.19219446772938
DEFB131 1.1921539066271
USP10 1.19214714681167
TMTC1 1.19209983104952
SNX10 1.19074338726042
PSMD14 1.19000284463781
SEC14L1P1 1.18983471545685
LRRC70 1.18970025895983
LL22NC01-81G9.3 1.18949193362081
SAP30L-AS1 1.18892794089309
DLX2 1.18785569102962
LOC100506985 1.18711336999378
YIF1A 1.18652576359406
SDSL 1.18639899832234
SNORA2B 1.18599892968192
LINC00605 1.18536624042056
EDA 1.18478763770065
FADS6 1.183977559999
ANAPC1 1.18371891912958
LINC00905 1.18371228933739
CAMKV 1.18318223360845
CCRL2 1.18307630005033
PDIA6 1.18288436131173
COL11A1 1.18287112728366
INPP4B 1.18188632462447
ARHGEF15 1.18088398947587
MMP11 1.18077202990088
FAP 1.18049554756938
FBL 1.18042974437801
MIR187 1.18035737238137
GFPT1 1.18004828235796
DPCR1 1.17990367747109
CTBP2 1.17963431495676
HIST1H2BB 1.17961461206237
NGLY1 1.179568642118
FAM189A1 1.17939137504204
PCMT1 1.17893213041515
LRRTM4 1.1784602706069
NOS3 1.17836857959381
FBXL3 1.17829655023299
LHX5 1.17794966702415
GGN 1.17794966702415
SAP30L 1.17793004040841
WDR59 1.17776651976116
PDCD1LG2 1.17627804584494
MS4A6E 1.17618029855133
EML2 1.17497005635092
DEFB126 1.1744765177027
MAPKAPK5-AS1 1.17389278847248
AMIGO3 1.17347169365935
BRD3 1.17323864748531
DDX11-AS1 1.17059329549061
CCHCR1 1.17029107469429
KRT73 1.1684821531984
CXCL2 1.16830295448245
ZC3H14 1.1681622073449
DNPEP 1.16811743372875
SUPT16H 1.16809185087755
IFI30 1.16797674669261
KLF12 1.16787445746599
BAX 1.16745915504994
LOC100507577 1.16658512383217
CRYAA 1.16639396467512
LOC400553 1.16595461766557
RCN2 1.16589734428721
CFB 1.16585280354752
